date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:50:37	104004/104004	---M--	200	added ('OK')	application/font-woff	etag:%2219644-65426c1c-f6c3f43cf8b71da5;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/webfonts/fa-solid-900.woff	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/webfonts/fa-solid-900.woff	(from https://m100.ditsolution.net/html/cat-shop/assets/css/all.min.css)
13:50:38	203980/203980	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2231ccc-65426c1c-524de8e3a30d2c88;gz%22	https://m100.ditsolution.net/html/cat-shop/assets/webfonts/fa-solid-900.ttf	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/webfonts/fa-solid-900.ttf	(from https://m100.ditsolution.net/html/cat-shop/assets/css/all.min.css)
13:50:39	914125/914125	---M-Z	200	added ('OK')	image/svg+xml	etag:%22df2cd-65426c1c-e49f20150a6e9850;gz%22	https://m100.ditsolution.net/html/cat-shop/assets/webfonts/fa-solid-900.svg	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/webfonts/fa-solid-900.svg	(from https://m100.ditsolution.net/html/cat-shop/assets/css/all.min.css)
13:50:39	30198/30198	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2275f6-65426c23-a8589cab93d3d10d;gz%22	https://m100.ditsolution.net/html/cat-shop/assets/fonts/Flaticon.eot	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/fonts/Flaticon.eot	(from https://m100.ditsolution.net/html/cat-shop/assets/css/flaticon.css)
13:50:39	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63c84b7a-3f106da40eb297f2;gz%22	https://m100.ditsolution.net/html/cat-shop/assets/fonts/Flaticond41d.eot?	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/fonts/Flaticond41dd41d.eot	(from https://m100.ditsolution.net/html/cat-shop/assets/css/flaticon.css)
13:50:39	51690/51690	---M--	200	added ('OK')	image/jpeg	etag:%22c9ea-65426c22-8a0d15f80ed29099;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/latest-news-thumb7.jpg	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/latest-news-thumb7.jpg	(from https://m100.ditsolution.net/html/cat-shop/)
13:50:39	18388/18388	---M--	200	added ('OK')	font/woff2	etag:%2247d4-65426c23-6c2ab44e8331181e;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/fonts/Flaticon.woff2	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/fonts/Flaticon.woff2	(from https://m100.ditsolution.net/html/cat-shop/assets/css/flaticon.css)
13:50:40	19020/19020	---M--	200	added ('OK')	application/font-woff	etag:%224a4c-65426c23-ca1a4a79b1c10a0d;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/fonts/Flaticon.woff	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/fonts/Flaticon.woff	(from https://m100.ditsolution.net/html/cat-shop/assets/css/flaticon.css)
13:50:40	30020/30020	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%227544-65426c23-873066941a6d33d7;gz%22	https://m100.ditsolution.net/html/cat-shop/assets/fonts/Flaticon.ttf	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/fonts/Flaticon.ttf	(from https://m100.ditsolution.net/html/cat-shop/assets/css/flaticon.css)
13:50:40	192525/192525	---M-Z	200	added ('OK')	image/svg+xml	etag:%222f00d-65426c23-dbbc6005b68a8a5b;gz%22	https://m100.ditsolution.net/html/cat-shop/assets/fonts/Flaticon.svg	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/fonts/Flaticon.svg	(from https://m100.ditsolution.net/html/cat-shop/assets/css/flaticon.css)
13:50:40	15933/15933	---M--	200	added ('OK')	image/png	etag:%223e3d-65426c1b-9f92cf92f4298ebc;;;%22	https://m100.ditsolution.net/html/cat-shop/venobox/preload-circle.png	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/venobox/preload-circle.png	(from https://m100.ditsolution.net/html/cat-shop/venobox/venobox.css)
13:50:41	1144/1144	---M--	200	added ('OK')	image/gif	etag:%22478-65426c1b-f914e43324129a97;;;%22	https://m100.ditsolution.net/html/cat-shop/venobox/close.gif	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/venobox/close.gif	(from https://m100.ditsolution.net/html/cat-shop/venobox/venobox.css)
13:50:41	1177/1177	---M--	200	added ('OK')	image/gif	etag:%22499-65426c1b-3af4806df32bc6df;;;%22	https://m100.ditsolution.net/html/cat-shop/venobox/prev.gif	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/venobox/prev.gif	(from https://m100.ditsolution.net/html/cat-shop/venobox/venobox.css)
13:50:41	1177/1177	---M--	200	added ('OK')	image/gif	etag:%22499-65426c1b-a62d9d6586d6a63c;;;%22	https://m100.ditsolution.net/html/cat-shop/venobox/next.gif	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/venobox/next.gif	(from https://m100.ditsolution.net/html/cat-shop/venobox/venobox.css)
13:50:42	121296/121296	---M--	200	added ('OK')	font/woff2	etag:%221d9d0-65426c24-6abccb1faebb34b3;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/css/fonts/bootstrap-icons.woff2?8d200481aa7f02a2d63a331fc782cfaf	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/css/fonts/bootstrap-iconsd862.woff2	(from https://m100.ditsolution.net/html/cat-shop/assets/css/bootstrap-icons.css)
13:50:42	164352/164352	---M--	200	added ('OK')	application/font-woff	etag:%2228200-65426c24-e85cde8d5f2492fc;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/css/fonts/bootstrap-icons.woff?8d200481aa7f02a2d63a331fc782cfaf	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/css/fonts/bootstrap-iconsd862.woff	(from https://m100.ditsolution.net/html/cat-shop/assets/css/bootstrap-icons.css)
13:50:43	11350/11350	---M--	200	added ('OK')	image/jpeg	etag:%222c56-65426c1f-419ffd106465dda2;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/banner-bg.jpg	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/banner-bg.jpg	(from https://m100.ditsolution.net/html/cat-shop/assets/css/style.css)
13:50:43	22886/22886	---M--	200	added ('OK')	image/jpeg	etag:%225966-65426c22-ea17ecd443fa8af0;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/offer-bg.jpg	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/offer-bg.jpg	(from https://m100.ditsolution.net/html/cat-shop/assets/css/style.css)
13:50:43	11039/11039	---M--	200	added ('OK')	image/jpeg	etag:%222b1f-65426c1f-72466fc4d59d97f0;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/banner2-bg.jpg	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/banner2-bg.jpg	(from https://m100.ditsolution.net/html/cat-shop/assets/css/style.css)
13:50:43	7295/7295	---M--	200	added ('OK')	image/png	etag:%221c7f-65426c1f-343b1cc16e73b670;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/about-bg.png	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/about-bg.png	(from https://m100.ditsolution.net/html/cat-shop/assets/css/style.css)
13:50:44	1945/1945	---M--	200	added ('OK')	image/jpeg	etag:%22799-65426c22-24b2699c9e574216;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/rely-item-bg.jpg	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/rely-item-bg.jpg	(from https://m100.ditsolution.net/html/cat-shop/assets/css/style.css)
13:50:44	1299/1299	---M--	200	added ('OK')	image/png	etag:%22513-65426c1e-f741b1123b4b2961;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/shape/pricing-plan.png	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/shape/pricing-plan.png	(from https://m100.ditsolution.net/html/cat-shop/assets/css/style.css)
13:50:44	43672/43672	---M--	200	added ('OK')	image/jpeg	etag:%22aa98-65426c1f-56a6342fcac295e4;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/blog-list-contact.jpg	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/blog-list-contact.jpg	(from https://m100.ditsolution.net/html/cat-shop/assets/css/style.css)
13:50:45	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63c84b7a-3f106da40eb297f2;gz%22	https://m100.ditsolution.net/html/cat-shop/assets/images/icons/angle-down-solid.svg	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/icons/angle-down-solid.svg	(from https://m100.ditsolution.net/html/cat-shop/assets/css/style.css)
13:50:45	215744/215744	---M--	200	added ('OK')	image/jpeg	etag:%2234ac0-65426c20-cb93827c1e4d6a68;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/blog-list-thumb.jpg	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/blog-list-thumb.jpg	(from https://m100.ditsolution.net/html/cat-shop/assets/css/style.css)
13:50:45	35385/35385	---M--	200	added ('OK')	image/jpeg	etag:%228a39-65426c1f-309823b2810dc0d1;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/banner2-thumb2.jpg	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/banner2-thumb2.jpg	(from https://m100.ditsolution.net/html/cat-shop/index2.html)
13:50:45	82075/82075	---M--	200	added ('OK')	image/jpeg	etag:%221409b-65426c1f-4881e060f179b60;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/banner2-thumb.jpg	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/banner2-thumb.jpg	(from https://m100.ditsolution.net/html/cat-shop/index2.html)
13:50:45	43051/43051	---M--	200	added ('OK')	image/jpeg	etag:%22a82b-65426c1f-b635254a7707643c;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/banner2-thumb3.jpg	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/banner2-thumb3.jpg	(from https://m100.ditsolution.net/html/cat-shop/index2.html)
13:50:46	41636/41636	---M--	200	added ('OK')	image/jpeg	etag:%22a2a4-65426c1f-8b211e4a8b1cfc68;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/banner2-thumb4.jpg	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/banner2-thumb4.jpg	(from https://m100.ditsolution.net/html/cat-shop/index2.html)
13:50:46	40864/40864	---M--	200	added ('OK')	image/jpeg	etag:%229fa0-65426c1f-c3b10e356ae0f59;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/banner2-thumb5.jpg	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/banner2-thumb5.jpg	(from https://m100.ditsolution.net/html/cat-shop/index2.html)
13:50:46	2607/2607	---M--	200	added ('OK')	image/png	etag:%22a2f-65426c22-a2dfbc795d56d6e1;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/icon/process-icon.png	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/icon/process-icon.png	(from https://m100.ditsolution.net/html/cat-shop/index2.html)
13:50:47	157297/157297	---M--	200	added ('OK')	image/png	etag:%2226671-65426c1f-ab7b5967137991fe;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/about-thumb.png	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/main-thumb/about-thumb.png	(from https://m100.ditsolution.net/html/cat-shop/index2.html)
13:50:47	2164/2164	---M--	200	added ('OK')	image/png	etag:%22874-65426c22-afefa224a5ccfd1b;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/icon/process-icon2.png	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/icon/process-icon2.png	(from https://m100.ditsolution.net/html/cat-shop/index2.html)
13:50:47	1792/1792	---M--	200	added ('OK')	image/png	etag:%22700-65426c22-1df36d4d95ae8ed4;;;%22	https://m100.ditsolution.net/html/cat-shop/assets/images/icon/process-icon3.png	C:/Users/ORANGE/Desktop/hihi/m100.ditsolution.net/html/cat-shop/assets/images/icon/process-icon3.png	(from https://m100.ditsolution.net/html/cat-shop/index2.html)
